"id","tags","pred"
"2038","usa driving customs-and-immigration central-america routes","safety customs central america"
"2041","public-transport london tickets","oyster use tickets london"
"2042","health tropical-destinations","malaria dengue build resistance"
"2044","health tropical-destinations insects","repellent different sprays vs"
"2045","transportation health insurance","cost coverage medical evacuation"
"2046","us-citizens embassies","traveling generally services provide"
"2047","usa trains canada borders customs-and-immigration","border vancouver usa train"
"2049","money macedonia exchange serbia","macedonian macedonia serbian money"
"2058","air-travel airport-security food-and-drink","affected cheese liquid mozzarella"
"2062","sightseeing france road-trips alps","alpes des menton route"
"2067","russia driving georgia-country caucasus","moscow train possible georgia"
"2069","trains routes russia georgia-country","political georgia tbilisi route"
"2070","visas china russia tips-and-tricks trans-siberian","london say looking tips"
"2075","money canada uk exchange","canadian ca sterling dollars"
"2079","activities geek-travel las-vegas","computer stuff vegas geek"
"2085","canada camping outdoor-activities toronto ontario","jan tent st camping"
"2091","automobiles germany camping campers munich","oktoberfest camper munich park"
"2097","air-travel adventure","safe company important parabolic"
"2098","public-transport uk london airport-transfer lgw","night gatwick cambridge london"
"2099","usa online-resources airports lounges","facilities lounges lounge airport"
"2103","sightseeing trains japan high-speed-rail","maglev ride train test"
"2105","adventure long-haul extreme-tourism remote-locations space","companies really fly expensive"
"2112","budget money macedonia atms","euro currency atms countries"
"2114","europe international-travel israel overland routes","currently israel europe countries"
"2116","air-travel france air-france","travelling fares france couple"
"2119","safety extreme-tourism middle-east war-zones","parts adventurous know iraq"
"2123","budget overland camping africa uganda","trip overland camping looking"
"2125","visas usa customs-and-immigration transit","visited countries forms immigration"
"2127","public-transport airport-transfer finland helsinki hel","airport centre vantaa helsinki"
"2145","germany airport-transfer cologne cgn","bonn komed cologne airport"
"2148","accommodation trekking nepal","camping annapurna lake tilicho"
"2152","europe routes ferries maps north-sea","black south main sea"
"2157","visas usa work","using visa tourist job"
"2164","europe cities","october cities europe visit"
"2166","air-travel airlines loyalty-programs payment-cards cdg","express travel american points"
"2173","visas international-travel luggage airports uae","airways dubai british emirates"
"2176","adventure extreme-tourism remote-locations arctic","marathon pole north april"
"2177","visas usa passports","travel visa expires months"
"2181","visas uk hostels morocco","travel booking visa hotel"
"2182","food-and-drink children southeast-asia vietnam","walking child travel vietnam"
"2185","budget work thailand legal","mai non english thailand"
"2187","india weather-and-climate kerala","temperature average kochi kerala"
"2194","visas work argentina new-zealand-citizens","working argentina visa work"
"2198","transportation islands legal alaska","guard public island attu"
"2204","air-travel loyalty-programs qantas cathay-pacific fare-class","cathay class fare pacific"
"2243","public-transport airport-transfer southern-california san-diego","quarter centre convention airport"
"2250","air-travel budget airlines long-haul tips-and-tricks","flight way quito dusseldorf"
"2265","air-travel airports new-york-city jfk","arriving jfk connecting flight"
"2271","public-transport uk overland uae","flying quickest london way"
"2272","visas usa","work business ibm visa"
"2273","air-travel tickets southwest-airlines","process work southwest boarding"
"2275","visas usa work","know visit type visa"
"2287","visas international-travel working-holiday","base work travel working"
"2302","health adventure ukraine radiation chernobyl","tourists chernobyl safe places"
"2305","visas schengen europe 90-180-visa-rules","days visa entry schengen"
"2310","visas work visas-on-arrival working-holiday working-visas","work working arrival countries"
"2312","air-travel customs-and-immigration airlines airport-security missed-flights","miss travel connecting flight"
"2313","air-travel airlines luggage airports","airports lines bags checking"
"2315","car-rentals amtrak los-angeles","hotel rental lax car"
"2322","air-travel safety airlines","airlines air traffic listen"
"2326","health insurance","travel primary difference coverage"
"2328","health insurance","travel companies plans insurance"
"2331","air-travel health","time plane way landing"
"2334","health food-and-drink albania shkoder tap-water","water shkod drink albania"
"2338","culture new-zealand homestay indigenous-peoples","zealand travel new maori"
"2340","australia culture languages indigenous-peoples","torres traditional culture australia"
"2341","internet wifi albania shkoder","lots internet place shkod"
"2346","air-travel safety online-resources airlines","determine ones safe airlines"
"2349","sweden culture couchsurfing gifts souvenirs","people small bring sweden"
"2351","europe trains interrail eurostar","paris make reservation sweden"
"2354","europe sightseeing","interests vacation based places"
"2428","air-travel budget australia new-zealand oceania","cheapest australia new zealand"
"2436","luggage dubai los-angeles dxb lost-luggage","forgot los angeles dubai"
"2437","budget hostels vancouver local-knowledge","bad area suitable vancouver"
"2438","budget airlines north-america","trans airlines pacific budget"
"2441","customs-and-immigration passports passport-stamps disputed-territories azerbaijan","piece karabakh stamp nagorno"
"2451","guides western-usa seattle mountain-climbing","day rainier climbing climb"
"2452","sightseeing food-and-drink latvia riga","suggestions eat riga days"
"2458","usa europe hostels","vs similar europe hostels"
"2462","tickets paris interrail","franconville interrail paris pass"
"2471","backpacking honduras","backpackers travel good honduras"
"2472","budget public-transport automobiles jamaica","make efficient travel way"
"2473","air-travel budget new-york-city northern-california","jose new particular san"
"2474","visas canadian-citizens egypt cai","airport egyptian canadians cairo"
"2475","usa winter-sports georgia-usa atlanta","ski drive resorts atlanta"
"2480","air-travel usa canada winter-sports","fly alps ski skiing"
"2486","sightseeing planning rome","days best day want"
"2492","health insects","fly flies prevent sand"
"2494","air-travel loyalty-programs oneworld cathay-pacific","pacific miles class economy"
