"id","tags","pred"
"2436","luggage dubai los-angeles dxb lost-luggage","los angeles"
"2437","budget hostels vancouver local-knowledge","vancouver suitable"
"2438","budget airlines north-america","pacific budget"
"2441","customs-and-immigration passports passport-stamps disputed-territories azerbaijan","karabakh nagorno"
"2451","guides western-usa seattle mountain-climbing","climbing climb"
"2452","sightseeing food-and-drink latvia riga","latvia riga"
"2458","usa europe hostels","amenities hostels"
"2462","tickets paris interrail","interrail franconville"
"2471","backpacking honduras","backpackers honduras"
"2472","budget public-transport automobiles jamaica","hiring jamaica"
"2473","air-travel budget new-york-city northern-california","jose san"
"2474","visas canadian-citizens egypt cai","cairo canadians"
"2475","usa winter-sports georgia-usa atlanta","resorts atlanta"
"2480","air-travel usa canada winter-sports","skiing alps"
"2486","sightseeing planning rome","rome best"
"2492","health insects","flies sand"
"2494","air-travel loyalty-programs oneworld cathay-pacific","economy cathay"
"2495","canada cellphones mobile-operators pre-pay","sim pre"
"2497","budget transportation brussels zurich western-europe","switzerland brussels"
"2498","airlines serbia","airways jat"
"2499","france legal italy","kinko notary"
"2510","public-transport germany cities central-europe czech-republic","berlin prague"
"2514","transportation canada buses toronto ontario","toronto ontario"
"2520","driving australia camping car-rentals campers","wagon camper"
"2522","driving albania hitchhiking berat","tiran durr"
"2535","germany recommendations tourist-traps","visit essen"
"2538","usa public-transport buses car-rentals hitchhiking","md georgetown"
"2539","health tips-and-tricks russia culture alcohol","drink vodka"
"2542","europe trains international-travel germany","desks trains"
"2544","visas usa legal us-visa-waiver-program new-zealand-citizens","process re"
"2548","visas costa-rica","costa rica"
"2550","china internet","china gmail"
"2565","airports germany wifi","free wifi"
"2566","long-haul sweden buses","coach passengers"
"2568","europe sightseeing tips-and-tricks liechtenstein","tip liechtenstein"
"2570","sweden safari nature-and-wildlife","sweden moose"
"2571","tours mexico","mexico kahl"
"2572","food-and-drink albania berat","kosi tav"
"2575","airports airport-security yvr stop-overs transit","passport vancouver"
"2582","legal camping sweden scandinavia nordic-countries","tten allemansr"
"2584","air-travel safety airlines aeroflot","safety aeroflot"
"2589","safety health tips-and-tricks food-and-drink","tummy belly"
"2601","air-travel airlines loyalty-programs swiss aeroflot","flyer program"
"2611","visas schengen ireland","visa ireland"
"2612","visas georgia-country iran embassies australian-citizens","armenia georgia"
"2615","air-travel online-resources travel-agents","arrival departure"
"2624","safety egypt event-based-effects","egypt election"
"2628","international-travel legal embassies officials","charges arrested"
"2635","hotels poland identify-this","village hotel"
"2637","cellphones israel mobile-operators data-plans simcards","data israel"
"2638","accommodation bulgaria locate-this","guesthouse rosa"
"2643","europe weather-and-climate clothing seasonal winter","celcius farenheit"
"2646","georgia-country clothing winter weather-and-climate tbilisi","georgia winter"
"2647","budget camping gear albania greece","greece albania"
"2661","gear clothing weather-and-climate","decide factors"
"2673","uk london","london area"
"2675","budget accommodation routes greece hitchhiking","bargain thessaloniki"
"2676","international-travel borders albania greece hitchhiking","greece border"
"2682","airports power wifi lax","wi fi"
"2683","clothing winter egypt seasonal footwear","locations egypt"
"2684","us-citizens legal cuba","illegal cuba"
"2686","air-travel usa passports us-citizens","passport flying"
"2688","budget international-travel ferries turkey athens","turkey athens"
"2690","airport-transfer taxis budapest","baths szechenyi"
"2695","air-travel planning","line distance"
"2696","planning routes maps","maps covered"
"2697","hotels beaches recommendations san-diego surfing","diego beachfront"
"2708","visas passports children eu-citizens","passport visa"
"2712","camping legal greece islands","camping corfu"
"2720","money customs-and-immigration india legal","rupees francs"
"2723","hotels venice recommendations","eur night"
"2731","car-rentals borders brazil french-guiana suriname","guiana suriname"
"2732","europe online-resources road-trips maps central-europe","attractions natural"
"2736","europe data-plans roaming","connectivity tethering"
"2741","uk recommendations nightlife","liverpool clubbing"
"2744","public-transport japan tokyo accessibility","accessibility tokyo"
"2747","air-travel airport-security","disposable razor"
"2750","usa canada road-trips niagara-falls","drive milwaukee"
"2752","budget accommodation camping greece","greece ioannina"
"2753","budget europe online-resources hotels paris","site jetsetter"
"2757","activities egypt solo-travel day-trips cairo","single cairo"
"2759","georgia-country buses greece athens thessaloniki","thessaloniki tbilisi"
"2762","estonia tallinn identify-this","war monument"
"2764","gear security backpacking","backpack pacsafe"
"2765","hiking clothing footwear","hiking boots"
"2767","transportation recommendations germany switzerland czech-republic","sights vacation"
"2772","gear clothing seasonal ireland winter","winter wear"
"2779","winter iceland auroras","november iceland"
"2782","safety israel palestine west-bank","safe palestine"
"2786","safety health spain","running bulls"
"2790","canada money customs-and-immigration","money issues"
"2793","gear around-the-world footwear","shoes shoe"
"2796","budget tips-and-tricks long-haul around-the-world long-term","long wealthy"
"2797","local-customs japan south-korea","differences mentality"
"2798","london photography vantage-points","publicly structures"
"2805","europe gear airport-security security tsa","tsa lock"
"2807","hiking nepal mount-everest","hiring porter"
"2811","sightseeing london vantage-points","public gherkin"
"2812","sightseeing london vantage-points","public tallest"
"2825","mail communication tips-and-tricks","postcard real"
"2830","air-travel usa europe paris","iad paris"
"2831","hotels beaches recommendations southern-california surfing","coast beachfront"
"2832","france paris local-customs culture french-language","language speak"
"2838","accommodation uk london culture nightlife","something nightlife"
"2841","air-travel planning health long-haul jetlag","flights haul"
"2846","egypt internet","modem umts"
"2847","safety health international-travel insects","safety concerns"
"2852","air-travel luggage airport-security electronic-items","scanner box"
"2855","europe planning trains vienna","vienna hl"
"2862","accommodation south-africa","africa difficult"
"2865","south-africa itineraries namibia swaziland","kruger itineraries"
"2869","air-travel pets","cabin pets"
"2874","egypt deserts","siwa unique"
"2875","greece hitchhiking thessaloniki","turkish truck"
"2878","europe airports eu-citizens amsterdam ams","european zone"
"2894","sightseeing india","stepwells stepwell"
"2905","air-travel air-new-zealand regulations","lady sic"
"2907","electronic-items","boarding kindle"
"2916","georgia-country borders turkey exchange","border georgia"
"2917","air-travel hitchhiking","regularly aircraft"
"2918","pets lufthansa","inches pet"
"2919","air-travel airports routes","airport haj"
"2923","activities switzerland cities day-trips zurich","one switzerland"
"2927","online-resources georgia-country routes maps","site maps"
"2930","factoids where-on-earth extreme-tourism submarine","jaunts deepest"
"2932","visas online-resources passports","countries page"
"2934","visas australian-citizens azerbaijan","arrival australian"
"2935","budget accommodation caucasus azerbaijan","sleep nakhchivan"
"2938","trains tickets brussels","brussels platform"
"2939","visas customs-and-immigration passports tips-and-tricks passport-stamps","page blank"
"2945","usa chicago","house opera"
"2949","usa europe electronic-items shipping","ll computer"
"2952","air-travel budget tickets seasonal","buy seasons"
"2954","europe museums central-europe geek-travel","computer museum"
"2965","accommodation japan tokyo group-travel kyoto","tokyo interesting"
"2966","transportation japan ferries asia south-korea","korea japan"
"2970","air-travel usa transit","transfers international"
"2971","food-and-drink maps locate-this latvia","bekereja latvia"
"2972","accommodation hostels","room dorm"
"2973","car-rentals payment-cards poland","car credit"
"2975","online-resources airports wifi internet","overview airports"
"2976","local-customs culture poland travel-companions auschwitz","hostel cope"
"2977","transportation trains buses melbourne sydney","sydney melbourne"
"2993","air-travel luggage","cabin handbag"
